MES,SUC,CLAVE,VentaCajas,VentaDinero
NOVIEMBRE,22,9590219,,
NOVIEMBRE,22,9590218,,
NOVIEMBRE,31,9590221,,
NOVIEMBRE,31,12460632,,
NOVIEMBRE,8,8501042,,
NOVIEMBRE,5,9590221,,
NOVIEMBRE,42,9590221,,
NOVIEMBRE,42,12109152,,
NOVIEMBRE,2,9590219,,
NOVIEMBRE,2,9590218,,
NOVIEMBRE,2,8501042,,
NOVIEMBRE,40,9590219,,
NOVIEMBRE,40,9590218,,
NOVIEMBRE,40,8501042,,
NOVIEMBRE,47,9590221,,
NOVIEMBRE,25,12374853,,
NOVIEMBRE,25,12315505,,
NOVIEMBRE,27,8501042,,
NOVIEMBRE,36,8501042,,
NOVIEMBRE,6,12369101,,
NOVIEMBRE,45,12460632,,
NOVIEMBRE,45,12315505,,
NOVIEMBRE,48,12420010,,
NOVIEMBRE,48,12374853,,
NOVIEMBRE,46,9590221,,
NOVIEMBRE,20,9590218,,
NOVIEMBRE,20,8501042,,
NOVIEMBRE,29,12315505,,
NOVIEMBRE,29,12109152,,
NOVIEMBRE,44,12420010,,
NOVIEMBRE,44,12374853,,
NOVIEMBRE,44,8599971,,
NOVIEMBRE,50,9590219,,
NOVIEMBRE,50,9590218,,
NOVIEMBRE,24,8501042,,
NOVIEMBRE,44,8501042,,
NOVIEMBRE,29,12420010,,
NOVIEMBRE,29,12374853,,
NOVIEMBRE,29,8599971,,
NOVIEMBRE,11,8501042,,
NOVIEMBRE,28,12374853,,
NOVIEMBRE,27,12453691,,
NOVIEMBRE,9,9590221,,
NOVIEMBRE,42,9590219,,
NOVIEMBRE,42,9590218,,
NOVIEMBRE,19,12374853,,
NOVIEMBRE,41,9590221,,
NOVIEMBRE,41,8501042,,
NOVIEMBRE,6,12315505,,
NOVIEMBRE,6,12109152,,
NOVIEMBRE,46,12461507,,
NOVIEMBRE,50,9590221,,
NOVIEMBRE,45,12369101,,
NOVIEMBRE,24,12315505,,
NOVIEMBRE,24,12109152,,
NOVIEMBRE,17,8599971,,
NOVIEMBRE,26,12315505,,
NOVIEMBRE,26,12109152,,
NOVIEMBRE,26,12369101,,
NOVIEMBRE,13,9590219,,
NOVIEMBRE,13,9590218,,
NOVIEMBRE,13,8501042,,
NOVIEMBRE,28,12315505,,
NOVIEMBRE,28,12109152,,
NOVIEMBRE,5,12109152,,
NOVIEMBRE,29,12453691,,
NOVIEMBRE,31,12315505,,
NOVIEMBRE,31,12109152,,
NOVIEMBRE,18,8501042,,
NOVIEMBRE,13,12374853,,
NOVIEMBRE,41,12369101,,
NOVIEMBRE,20,12315505,,
NOVIEMBRE,42,12420010,,
NOVIEMBRE,42,12374853,,
NOVIEMBRE,49,8599971,,
NOVIEMBRE,25,12453691,,
NOVIEMBRE,28,12461507,,
NOVIEMBRE,32,9590221,,
NOVIEMBRE,27,9590219,,
NOVIEMBRE,27,9590218,,
NOVIEMBRE,17,12420010,,
NOVIEMBRE,17,12374853,,
NOVIEMBRE,11,9590221,,
NOVIEMBRE,18,12461507,,
NOVIEMBRE,43,9590221,,
NOVIEMBRE,16,12369101,,
NOVIEMBRE,21,8501042,,
NOVIEMBRE,24,9590221,,
NOVIEMBRE,23,9590221,,
NOVIEMBRE,5,12315505,,
NOVIEMBRE,23,12420010,,
NOVIEMBRE,23,8599971,,
NOVIEMBRE,38,9590221,,
NOVIEMBRE,8,12374853,,
NOVIEMBRE,1,12420010,,
NOVIEMBRE,1,12374853,,
NOVIEMBRE,13,12315505,,
NOVIEMBRE,13,12109152,,
NOVIEMBRE,23,12369101,,
NOVIEMBRE,37,12315505,,
NOVIEMBRE,37,12374853,,
NOVIEMBRE,40,9590221,,
NOVIEMBRE,32,12461507,,
NOVIEMBRE,3,9590219,,
NOVIEMBRE,3,9590218,,
NOVIEMBRE,3,8501042,,
NOVIEMBRE,42,8501042,,
NOVIEMBRE,44,12369101,,
NOVIEMBRE,8,12315505,,
NOVIEMBRE,8,12109152,,
NOVIEMBRE,41,9590219,,
NOVIEMBRE,41,9590218,,
NOVIEMBRE,50,8501042,,
NOVIEMBRE,49,9590219,,
NOVIEMBRE,49,9590218,,
NOVIEMBRE,49,8501042,,
NOVIEMBRE,6,12374853,,
NOVIEMBRE,6,8599971,,
NOVIEMBRE,26,12420010,,
NOVIEMBRE,26,12374853,,
NOVIEMBRE,26,8599971,,
NOVIEMBRE,32,12453691,,
NOVIEMBRE,7,9590219,,
NOVIEMBRE,7,9590218,,
NOVIEMBRE,31,8501042,,
NOVIEMBRE,10,12315505,,
NOVIEMBRE,10,12109152,,
NOVIEMBRE,16,8501042,,
NOVIEMBRE,19,12315505,,
NOVIEMBRE,19,12109152,,
NOVIEMBRE,19,12369101,,
NOVIEMBRE,31,9590219,,
NOVIEMBRE,31,9590218,,
NOVIEMBRE,7,8501042,,
NOVIEMBRE,48,12315505,,
NOVIEMBRE,48,12109152,,
NOVIEMBRE,35,12350402,,
NOVIEMBRE,25,12315509,,
NOVIEMBRE,48,9590212,,
NOVIEMBRE,48,12315509,,
NOVIEMBRE,32,12320540,,
NOVIEMBRE,10,12350402,,
NOVIEMBRE,25,9590209,,
NOVIEMBRE,12,9590209,,
NOVIEMBRE,5,9590212,,
NOVIEMBRE,12,12456920,,
NOVIEMBRE,12,12320540,,
NOVIEMBRE,24,12350402,,
NOVIEMBRE,24,8599974,,
NOVIEMBRE,24,9590212,,
NOVIEMBRE,13,9590209,,
NOVIEMBRE,17,12320540,,
NOVIEMBRE,10,12311090,,
NOVIEMBRE,9,12315509,,
NOVIEMBRE,28,12350402,,
NOVIEMBRE,28,8599974,,
NOVIEMBRE,25,12350402,,
NOVIEMBRE,25,8599974,,
NOVIEMBRE,25,12311090,,
NOVIEMBRE,48,9590209,,
NOVIEMBRE,41,12320540,,
NOVIEMBRE,13,12350402,,
NOVIEMBRE,13,8599974,,
NOVIEMBRE,46,8500431,,
NOVIEMBRE,13,12456920,,
NOVIEMBRE,1,12320540,,
NOVIEMBRE,34,12320540,,
NOVIEMBRE,37,9590209,,
NOVIEMBRE,52,12456920,,
NOVIEMBRE,10,8500431,,
NOVIEMBRE,48,12350402,,
NOVIEMBRE,29,12311090,,
NOVIEMBRE,27,9590209,,
NOVIEMBRE,44,9590212,,
NOVIEMBRE,23,9590212,,
NOVIEMBRE,50,9590212,,
NOVIEMBRE,45,12311090,,
NOVIEMBRE,23,12315509,,
NOVIEMBRE,51,12315509,,
NOVIEMBRE,31,12311090,,
NOVIEMBRE,1,8500431,,
NOVIEMBRE,18,12320540,,
NOVIEMBRE,21,8500431,,
NOVIEMBRE,21,12315509,,
NOVIEMBRE,50,12320540,,
NOVIEMBRE,48,12311090,,
NOVIEMBRE,51,9590209,,
NOVIEMBRE,28,12315509,,
NOVIEMBRE,5,12315509,,
NOVIEMBRE,27,12320540,,
NOVIEMBRE,9,12320540,,
NOVIEMBRE,27,12250613,,
NOVIEMBRE,7,12350402,,
NOVIEMBRE,7,8599974,,
NOVIEMBRE,7,12311090,,
NOVIEMBRE,5,9590209,,
NOVIEMBRE,27,12315509,,
NOVIEMBRE,9,12456920,,
NOVIEMBRE,38,9590212,,
NOVIEMBRE,41,9590212,,
NOVIEMBRE,40,12320540,,
NOVIEMBRE,40,12250613,,
NOVIEMBRE,2,12320540,,
NOVIEMBRE,2,12456920,,
NOVIEMBRE,7,8500431,,
NOVIEMBRE,23,12320540,,
NOVIEMBRE,32,9590212,,
NOVIEMBRE,40,12456920,,
NOVIEMBRE,40,12315509,,
NOVIEMBRE,38,12320540,,
NOVIEMBRE,22,12320540,,
NOVIEMBRE,31,12350402,,
NOVIEMBRE,31,8599974,,
NOVIEMBRE,13,12311090,,
NOVIEMBRE,34,8500431,,
NOVIEMBRE,6,9590209,,
NOVIEMBRE,44,8500431,,
NOVIEMBRE,29,12315509,,
NOVIEMBRE,52,12320540,,
NOVIEMBRE,35,12456920,,
NOVIEMBRE,28,8500431,,
NOVIEMBRE,51,12345937,,
NOVIEMBRE,22,12456920,,
NOVIEMBRE,9,9590209,,
NOVIEMBRE,27,9590212,,
NOVIEMBRE,36,8500431,,
NOVIEMBRE,11,12320540,,
NOVIEMBRE,43,12315509,,
NOVIEMBRE,16,12350402,,
NOVIEMBRE,16,8599974,,
NOVIEMBRE,16,12456920,,
NOVIEMBRE,11,12315509,,
NOVIEMBRE,17,12456920,,
NOVIEMBRE,10,12456920,,
NOVIEMBRE,9,12350402,,
NOVIEMBRE,9,8599974,,
NOVIEMBRE,47,12456920,,
NOVIEMBRE,27,12456920,,
NOVIEMBRE,35,12311090,,
NOVIEMBRE,23,12456920,,
NOVIEMBRE,2,12350402,,
NOVIEMBRE,47,12320540,,
NOVIEMBRE,12,12350402,,
NOVIEMBRE,12,8599974,,
NOVIEMBRE,35,8500431,,
NOVIEMBRE,12,8500431,,
NOVIEMBRE,37,12315509,,
NOVIEMBRE,43,12320540,,
NOVIEMBRE,3,12320540,,
NOVIEMBRE,2,9590212,,
NOVIEMBRE,17,12311090,,
NOVIEMBRE,26,12250613,,
NOVIEMBRE,51,12320540,,
NOVIEMBRE,6,12350402,,
NOVIEMBRE,8,8500431,,
NOVIEMBRE,49,12350402,,
NOVIEMBRE,29,12350402,,
NOVIEMBRE,29,8599974,,
NOVIEMBRE,29,12456920,,
NOVIEMBRE,19,9590209,,
NOVIEMBRE,11,12456920,,
NOVIEMBRE,16,9590209,,
NOVIEMBRE,36,12320540,,
NOVIEMBRE,7,12320540,,
NOVIEMBRE,37,12311090,,
NOVIEMBRE,1,12311090,,
NOVIEMBRE,24,12456920,,
NOVIEMBRE,13,9590212,,
NOVIEMBRE,46,12320540,,
NOVIEMBRE,41,12315509,,
NOVIEMBRE,51,12350402,,
NOVIEMBRE,51,8599974,,
NOVIEMBRE,26,12311090,,
NOVIEMBRE,26,12350402,,
NOVIEMBRE,17,12350402,,
NOVIEMBRE,17,8599974,,
NOVIEMBRE,6,12311090,,
NOVIEMBRE,42,8500431,,
NOVIEMBRE,49,9590212,,
NOVIEMBRE,19,12350402,,
NOVIEMBRE,16,12320540,,
NOVIEMBRE,47,12350402,,
NOVIEMBRE,47,8599974,,
NOVIEMBRE,17,9590212,,
NOVIEMBRE,51,12311090,,
NOVIEMBRE,11,8500431,,
NOVIEMBRE,38,12311090,,
NOVIEMBRE,5,12350402,,
NOVIEMBRE,5,8599974,,
NOVIEMBRE,28,9590209,,
NOVIEMBRE,47,9590212,,
NOVIEMBRE,28,12311090,,
NOVIEMBRE,29,9590209,,
NOVIEMBRE,44,12320540,,
NOVIEMBRE,38,12315509,,
NOVIEMBRE,21,12320540,,
NOVIEMBRE,40,9590209,,
NOVIEMBRE,42,12456920,,
NOVIEMBRE,35,12250613,,
NOVIEMBRE,23,9590209,,
NOVIEMBRE,3,9590209,,
NOVIEMBRE,3,12350402,,
NOVIEMBRE,32,9590209,,
NOVIEMBRE,37,12350402,,
NOVIEMBRE,37,8599974,,
NOVIEMBRE,1,9590209,,
NOVIEMBRE,26,12456920,,
NOVIEMBRE,41,9590209,,
NOVIEMBRE,20,12456920,,
NOVIEMBRE,40,12350402,,
NOVIEMBRE,31,12456920,,
NOVIEMBRE,37,8500431,,
NOVIEMBRE,8,12350402,,
NOVIEMBRE,8,8599974,,
NOVIEMBRE,3,9590212,,
NOVIEMBRE,2,12311090,,
NOVIEMBRE,40,12311090,,
NOVIEMBRE,22,9590209,,
NOVIEMBRE,18,12311090,,
NOVIEMBRE,18,12350402,,
NOVIEMBRE,13,8500431,,
NOVIEMBRE,17,9590209,,
NOVIEMBRE,26,12315509,,
NOVIEMBRE,35,12320540,,
NOVIEMBRE,5,12311090,,
NOVIEMBRE,3,12456920,,
NOVIEMBRE,32,12311090,,
NOVIEMBRE,7,12456920,,
NOVIEMBRE,38,9590209,,
NOVIEMBRE,37,9590212,,
NOVIEMBRE,3,12315509,,
NOVIEMBRE,40,9590212,,
NOVIEMBRE,52,12315509,,
NOVIEMBRE,48,8500431,,
NOVIEMBRE,38,12350402,,
NOVIEMBRE,38,8599974,,
NOVIEMBRE,31,8500431,,
NOVIEMBRE,1,12315509,,
NOVIEMBRE,26,9590209,,
NOVIEMBRE,7,9590212,,
NOVIEMBRE,5,8500431,,
NOVIEMBRE,32,12350402,,
NOVIEMBRE,32,8599974,,
NOVIEMBRE,32,8500431,,
NOVIEMBRE,27,12350402,,
NOVIEMBRE,27,8599974,,
NOVIEMBRE,34,12311090,,
NOVIEMBRE,26,9590212,,
NOVIEMBRE,34,9590209,,
NOVIEMBRE,25,12456920,,
NOVIEMBRE,42,12320540,,
NOVIEMBRE,43,8599974,,
NOVIEMBRE,43,12311090,,
NOVIEMBRE,7,12315509,,
NOVIEMBRE,29,8500431,,
NOVIEMBRE,16,8500431,,
NOVIEMBRE,1,12350402,,
NOVIEMBRE,1,12456920,,
NOVIEMBRE,43,8500431,,
NOVIEMBRE,25,12320540,,
NOVIEMBRE,36,12350402,,
NOVIEMBRE,36,8599974,,
NOVIEMBRE,45,12320540,,
NOVIEMBRE,29,12320540,,
NOVIEMBRE,47,9590209,,
NOVIEMBRE,22,12250613,,
NOVIEMBRE,43,9590209,,
NOVIEMBRE,8,12315509,,
NOVIEMBRE,21,9590209,,
NOVIEMBRE,18,12315509,,
NOVIEMBRE,50,8500431,,
NOVIEMBRE,23,12350402,,
NOVIEMBRE,23,8599974,,
NOVIEMBRE,43,12350402,,
NOVIEMBRE,44,12315509,,
NOVIEMBRE,24,8500431,,
NOVIEMBRE,50,9590209,,
NOVIEMBRE,49,12320540,,
NOVIEMBRE,49,12250613,,
NOVIEMBRE,18,9590209,,
NOVIEMBRE,19,9590212,,
NOVIEMBRE,11,12311090,,
NOVIEMBRE,42,9590209,,
NOVIEMBRE,16,12311090,,
NOVIEMBRE,11,9590212,,
NOVIEMBRE,19,8500431,,
NOVIEMBRE,19,12320540,,
NOVIEMBRE,49,9590209,,
NOVIEMBRE,49,12311090,,
NOVIEMBRE,44,9590209,,
NOVIEMBRE,19,12315509,,
NOVIEMBRE,38,12456920,,
NOVIEMBRE,38,8500431,,
NOVIEMBRE,31,9590209,,
NOVIEMBRE,31,12315509,,
NOVIEMBRE,40,8500431,,
NOVIEMBRE,48,12320540,,
NOVIEMBRE,35,9590209,,
NOVIEMBRE,46,12350402,,
NOVIEMBRE,46,8599974,,
NOVIEMBRE,34,12350402,,
NOVIEMBRE,34,8599974,,
NOVIEMBRE,34,12456920,,
NOVIEMBRE,45,12456920,,
NOVIEMBRE,6,12456920,,
NOVIEMBRE,8,12311090,,
NOVIEMBRE,49,8500431,,
NOVIEMBRE,16,12315509,,
NOVIEMBRE,27,12311090,,
NOVIEMBRE,27,8500431,,
NOVIEMBRE,11,12350402,,
NOVIEMBRE,11,8599974,,
NOVIEMBRE,21,12350402,,
NOVIEMBRE,21,8599974,,
NOVIEMBRE,19,12456920,,
NOVIEMBRE,42,12315509,,
NOVIEMBRE,6,12320540,,
NOVIEMBRE,6,12250613,,
NOVIEMBRE,50,12456920,,
NOVIEMBRE,46,12456920,,
NOVIEMBRE,6,8500431,,
NOVIEMBRE,50,12311090,,
NOVIEMBRE,21,12311090,,
NOVIEMBRE,45,9590209,,
NOVIEMBRE,45,12350402,,
NOVIEMBRE,45,8599974,,
NOVIEMBRE,21,12456920,,
NOVIEMBRE,24,12320540,,
NOVIEMBRE,26,12320540,,
NOVIEMBRE,24,9590209,,
NOVIEMBRE,45,8500431,,
NOVIEMBRE,17,8500431,,
NOVIEMBRE,6,12315509,,
NOVIEMBRE,2,9590209,,
NOVIEMBRE,12,12315509,,
NOVIEMBRE,22,8500431,,
NOVIEMBRE,10,9590209,,
NOVIEMBRE,28,12320540,,
NOVIEMBRE,25,8500431,,
NOVIEMBRE,12,12311090,,
NOVIEMBRE,31,12320540,,
NOVIEMBRE,46,12311090,,
NOVIEMBRE,46,12315509,,
NOVIEMBRE,41,12350402,,
NOVIEMBRE,41,8599974,,
NOVIEMBRE,46,9590209,,
NOVIEMBRE,20,12320540,,
NOVIEMBRE,8,9590209,,
NOVIEMBRE,19,12311090,,
NOVIEMBRE,11,9590209,,
NOVIEMBRE,16,9590212,,
NOVIEMBRE,36,9590209,,
NOVIEMBRE,47,12311090,,
NOVIEMBRE,28,12456920,,
NOVIEMBRE,23,12311090,,
NOVIEMBRE,35,9590212,,
NOVIEMBRE,18,12456920,,
NOVIEMBRE,2,12315509,,
NOVIEMBRE,52,12311090,,
NOVIEMBRE,52,12350402,,
NOVIEMBRE,9,12311090,,
NOVIEMBRE,36,12311090,,
NOVIEMBRE,3,8500431,,
NOVIEMBRE,5,12320540,,
NOVIEMBRE,41,12311090,,
NOVIEMBRE,34,9590212,,
NOVIEMBRE,24,12315509,,
NOVIEMBRE,24,12311090,,
NOVIEMBRE,20,12350402,,
NOVIEMBRE,20,8599974,,
NOVIEMBRE,13,12320540,,
NOVIEMBRE,13,12250613,,
NOVIEMBRE,13,12315509,,
NOVIEMBRE,37,12456920,,
NOVIEMBRE,37,12320540,,
NOVIEMBRE,2,8500431,,
NOVIEMBRE,22,12350402,,
NOVIEMBRE,32,12456920,,
NOVIEMBRE,3,12311090,,
NOVIEMBRE,20,12311090,,
NOVIEMBRE,42,12350402,,
NOVIEMBRE,42,8599974,,
NOVIEMBRE,20,12315509,,
NOVIEMBRE,8,12320540,,
NOVIEMBRE,44,12311090,,
NOVIEMBRE,44,12350402,,
NOVIEMBRE,41,12456920,,
NOVIEMBRE,44,8599974,,
NOVIEMBRE,44,12456920,,
NOVIEMBRE,49,12315509,,
NOVIEMBRE,42,12311090,,
NOVIEMBRE,49,12456920,,
NOVIEMBRE,8,9590212,,
NOVIEMBRE,50,12350402,,
NOVIEMBRE,50,8599974,,
NOVIEMBRE,8,12456920,,
NOVIEMBRE,23,8500431,,
NOVIEMBRE,7,9590209,,
NOVIEMBRE,22,12311090,,
NOVIEMBRE,10,12320540,,
NOVIEMBRE,9,8500431,,
NOVIEMBRE,35,12315509,,
NOVIEMBRE,5,12456920,,
NOVIEMBRE,48,12456920,,
NOVIEMBRE,10,12315509,,
DICIEMBRE,28,12374854,,
DICIEMBRE,12,12305633,,
DICIEMBRE,19,12374854,,
DICIEMBRE,23,12373779,,
DICIEMBRE,23,12310500,,
DICIEMBRE,10,12373779,,
DICIEMBRE,1,12374854,,
DICIEMBRE,1,8500438,,
DICIEMBRE,21,8500438,,
DICIEMBRE,17,12374854,,
DICIEMBRE,17,8500438,,
DICIEMBRE,17,9590213,,
DICIEMBRE,17,12277790,,
DICIEMBRE,46,12374854,,
DICIEMBRE,46,8500438,,
DICIEMBRE,46,9590211,,
DICIEMBRE,50,12373779,,
DICIEMBRE,50,12310500,,
DICIEMBRE,6,9590213,,
DICIEMBRE,6,12277790,,
DICIEMBRE,9,12374854,,
DICIEMBRE,9,8500438,,
DICIEMBRE,12,9590213,,
DICIEMBRE,12,12277790,,
DICIEMBRE,19,12310500,,
DICIEMBRE,16,12373779,,
DICIEMBRE,16,12310500,,
DICIEMBRE,16,12372822,,
DICIEMBRE,12,12349870,,
DICIEMBRE,11,12310500,,
DICIEMBRE,12,9590211,,
DICIEMBRE,19,12373779,,
DICIEMBRE,29,12372822,,
DICIEMBRE,29,12373779,,
DICIEMBRE,50,12305633,,
DICIEMBRE,5,12305633,,
DICIEMBRE,13,12373779,,
DICIEMBRE,13,12310500,,
DICIEMBRE,7,12305633,,
DICIEMBRE,38,8500438,,
DICIEMBRE,18,12310500,,
DICIEMBRE,22,12349870,,
DICIEMBRE,31,9590213,,
DICIEMBRE,31,12277790,,
DICIEMBRE,22,9590213,,
DICIEMBRE,22,12277790,,
DICIEMBRE,10,9590211,,
DICIEMBRE,22,12305633,,
DICIEMBRE,2,9590213,,
DICIEMBRE,2,12277790,,
DICIEMBRE,45,12373779,,
DICIEMBRE,34,12349870,,
DICIEMBRE,45,12349870,,
DICIEMBRE,45,12277790,,
DICIEMBRE,12,12373779,,
DICIEMBRE,12,12310500,,
DICIEMBRE,26,12317973,,
DICIEMBRE,51,9590213,,
DICIEMBRE,16,8500438,,
DICIEMBRE,21,12373779,,
DICIEMBRE,21,12310500,,
DICIEMBRE,44,12373779,,
DICIEMBRE,44,12310500,,
DICIEMBRE,29,12374854,,
DICIEMBRE,29,8500438,,
DICIEMBRE,19,12372822,,
DICIEMBRE,11,12372822,,
DICIEMBRE,40,12373779,,
DICIEMBRE,40,12310500,,
DICIEMBRE,9,12373779,,
DICIEMBRE,9,12310500,,
DICIEMBRE,46,12373779,,
DICIEMBRE,46,12310500,,
DICIEMBRE,23,12277790,,
DICIEMBRE,52,12349870,,
DICIEMBRE,52,12277790,,
DICIEMBRE,49,9590211,,
DICIEMBRE,28,12349870,,
DICIEMBRE,25,9590211,,
DICIEMBRE,5,12374854,,
DICIEMBRE,5,8500438,,
DICIEMBRE,2,12305633,,
DICIEMBRE,10,12277790,,
DICIEMBRE,38,12374854,,
DICIEMBRE,22,8500438,,
DICIEMBRE,31,12349870,,
DICIEMBRE,24,9590211,,
DICIEMBRE,41,12305633,,
DICIEMBRE,27,12372822,,
DICIEMBRE,9,12460625,,
DICIEMBRE,9,9590211,,
DICIEMBRE,9,12349870,,
DICIEMBRE,35,12317973,,
DICIEMBRE,35,12310500,,
DICIEMBRE,5,12310500,,
DICIEMBRE,8,12373779,,
DICIEMBRE,49,12372822,,
DICIEMBRE,49,9590213,,
DICIEMBRE,49,12277790,,
DICIEMBRE,11,12374854,,
DICIEMBRE,11,8500438,,
DICIEMBRE,36,9590213,,
DICIEMBRE,36,12374854,,
DICIEMBRE,36,8500438,,
DICIEMBRE,2,12374854,,
DICIEMBRE,2,8500438,,
DICIEMBRE,35,12374854,,
DICIEMBRE,35,8500438,,
DICIEMBRE,35,9590211,,
DICIEMBRE,23,12349870,,
DICIEMBRE,3,9590211,,
DICIEMBRE,7,12317973,,
DICIEMBRE,31,12373779,,
DICIEMBRE,31,12310500,,
DICIEMBRE,1,12373779,,
DICIEMBRE,1,12310500,,
DICIEMBRE,21,12349870,,
DICIEMBRE,17,12317973,,
DICIEMBRE,41,12374854,,
DICIEMBRE,41,8500438,,
DICIEMBRE,20,12349870,,
DICIEMBRE,51,12277790,,
DICIEMBRE,34,9590213,,
DICIEMBRE,34,12277790,,
DICIEMBRE,6,9590211,,
DICIEMBRE,42,9590213,,
DICIEMBRE,42,12277790,,
DICIEMBRE,43,12277790,,
DICIEMBRE,27,12374854,,
DICIEMBRE,27,8500438,,
DICIEMBRE,28,9590213,,
DICIEMBRE,28,12277790,,
DICIEMBRE,31,9590211,,
DICIEMBRE,16,12317973,,
DICIEMBRE,36,9590211,,
DICIEMBRE,2,9590211,,
DICIEMBRE,10,12317973,,
DICIEMBRE,7,12310500,,
DICIEMBRE,26,12373779,,
DICIEMBRE,50,9590211,,
DICIEMBRE,8,9590211,,
DICIEMBRE,37,12305633,,
DICIEMBRE,23,12317973,,
DICIEMBRE,32,9590211,,
DICIEMBRE,44,12317973,,
DICIEMBRE,43,12373779,,
DICIEMBRE,43,12310500,,
DICIEMBRE,42,12317973,,
DICIEMBRE,42,12349870,,
DICIEMBRE,10,12310500,,
DICIEMBRE,28,12373779,,
DICIEMBRE,28,12310500,,
DICIEMBRE,17,12372822,,
DICIEMBRE,45,12460625,,
DICIEMBRE,8,9590213,,
DICIEMBRE,45,12372822,,
DICIEMBRE,21,9590213,,
DICIEMBRE,21,12277790,,
DICIEMBRE,50,12349870,,
DICIEMBRE,13,12374854,,
DICIEMBRE,22,12374854,,
DICIEMBRE,34,9590211,,
DICIEMBRE,40,12374854,,
DICIEMBRE,40,8500438,,
DICIEMBRE,7,9590211,,
DICIEMBRE,41,12372822,,
DICIEMBRE,2,12373779,,
DICIEMBRE,2,12310500,,
DICIEMBRE,20,12277790,,
DICIEMBRE,22,12310500,,
DICIEMBRE,10,12349870,,
DICIEMBRE,46,12372822,,
DICIEMBRE,19,12317973,,
DICIEMBRE,40,12305633,,
DICIEMBRE,13,8500438,,
DICIEMBRE,40,12349870,,
DICIEMBRE,1,12305633,,
DICIEMBRE,40,9590213,,
DICIEMBRE,40,12277790,,
DICIEMBRE,20,12317973,,
DICIEMBRE,50,12460625,,
DICIEMBRE,13,12349870,,
DICIEMBRE,13,12317973,,
DICIEMBRE,38,12373779,,
DICIEMBRE,40,12372822,,
DICIEMBRE,40,12317973,,
DICIEMBRE,7,12372822,,
DICIEMBRE,35,12373779,,
DICIEMBRE,28,12372822,,
DICIEMBRE,5,12372822,,
DICIEMBRE,52,12374854,,
DICIEMBRE,7,12374854,,
DICIEMBRE,7,8500438,,
DICIEMBRE,7,12373779,,
DICIEMBRE,22,12317973,,
DICIEMBRE,18,12374854,,
DICIEMBRE,18,8500438,,
DICIEMBRE,18,12349870,,
DICIEMBRE,21,12317973,,
DICIEMBRE,26,12374854,,
DICIEMBRE,46,12277790,,
DICIEMBRE,20,12310500,,
DICIEMBRE,20,12374854,,
DICIEMBRE,51,8500438,,
DICIEMBRE,50,9590213,,
DICIEMBRE,50,12277790,,
DICIEMBRE,6,12460625,,
DICIEMBRE,44,12349870,,
DICIEMBRE,29,12349870,,
DICIEMBRE,11,12317973,,
DICIEMBRE,11,9590211,,
DICIEMBRE,36,12373779,,
DICIEMBRE,36,12310500,,
DICIEMBRE,36,12349870,,
DICIEMBRE,16,12349870,,
DICIEMBRE,16,9590213,,
DICIEMBRE,16,12277790,,
DICIEMBRE,16,12374854,,
DICIEMBRE,29,9590211,,
DICIEMBRE,6,12305633,,
DICIEMBRE,34,12373779,,
DICIEMBRE,34,12310500,,
DICIEMBRE,50,12317973,,
DICIEMBRE,50,8500438,,
DICIEMBRE,34,12305633,,
DICIEMBRE,34,12317973,,
DICIEMBRE,41,12349870,,
DICIEMBRE,34,12372822,,
DICIEMBRE,41,12277790,,
DICIEMBRE,45,9590211,,
DICIEMBRE,41,9590211,,
DICIEMBRE,2,12372822,,
DICIEMBRE,9,9590213,,
DICIEMBRE,9,12277790,,
DICIEMBRE,28,12317973,,
DICIEMBRE,11,12349870,,
DICIEMBRE,29,12277790,,
DICIEMBRE,44,9590213,,
DICIEMBRE,44,12277790,,
DICIEMBRE,18,12277790,,
DICIEMBRE,19,12349870,,
DICIEMBRE,52,12310500,,
DICIEMBRE,35,12349870,,
DICIEMBRE,23,9590211,,
DICIEMBRE,48,9590211,,
DICIEMBRE,38,12305633,,
DICIEMBRE,38,12310500,,
DICIEMBRE,31,12460625,,
DICIEMBRE,37,12460625,,
DICIEMBRE,37,12373779,,
DICIEMBRE,37,12310500,,
DICIEMBRE,1,9590211,,
DICIEMBRE,21,12374854,,
DICIEMBRE,13,12277790,,
DICIEMBRE,37,12349870,,
DICIEMBRE,37,9590213,,
DICIEMBRE,37,12277790,,
DICIEMBRE,6,12374854,,
DICIEMBRE,42,12372822,,
DICIEMBRE,8,12372822,,
DICIEMBRE,49,12305633,,
DICIEMBRE,49,12317973,,
DICIEMBRE,42,9590211,,
DICIEMBRE,8,12374854,,
DICIEMBRE,6,12373779,,
DICIEMBRE,6,12310500,,
DICIEMBRE,6,12349870,,
DICIEMBRE,34,12374854,,
DICIEMBRE,42,12374854,,
DICIEMBRE,6,12372822,,
DICIEMBRE,8,8500438,,
DICIEMBRE,51,12349870,,
DICIEMBRE,34,12460625,,
DICIEMBRE,8,12317973,,
DICIEMBRE,6,8500438,,
DICIEMBRE,50,12374854,,
DICIEMBRE,6,12317973,,
DICIEMBRE,32,9590213,,
DICIEMBRE,32,12277790,,
DICIEMBRE,32,12374854,,
DICIEMBRE,32,8500438,,
DICIEMBRE,32,12372822,,
DICIEMBRE,40,9590211,,
DICIEMBRE,7,12349870,,
DICIEMBRE,32,12305633,,
DICIEMBRE,19,9590213,,
DICIEMBRE,16,9590211,,
