CADENA,DESCRIPCION,ItemNumber,MARCA,CATEGORIA,SEMANA,AÑO,MES,Ventas,Precio,Sugerido,MAX Q,Fecha
FARMACIAS GUADALAJARA,MIX BITES,A980006098,MARINELA,GALLETAS ,37,2020,9,1652286.905,128.93,129.03,129.03,12/09/20
FARMACIAS GUADALAJARA,MIX MARINELA,A980006262,MARINELA,GALLETAS ,37,2020,9,1993026.525,74.97,75,75,12/09/20
FARMACIAS GUADALAJARA,MIX PRINCIPE  ,A980017994,MARINELA,GALLETAS ,37,2020,9,1902262.595,111.03,111.03,111.03,12/09/20
FARMACIAS GUADALAJARA,OREJITAS GABI,A980018965,GABI,GALLETAS ,37,2020,9,1512835.975,98.97,98.97,99.01,12/09/20
FARMACIAS GUADALAJARA,SALMAS GALLETAS,A671523,SANISSIMO,TOSTADAS Y TOTOPOS,37,2020,9,2850815.125,61.62,67.69,69.14,12/09/20
FARMACIAS GUADALAJARA,TOSTADAS HORNEADAS,A89498,SANISSIMO,TOSTADAS Y TOTOPOS,37,2020,9,1847700.795,61.67,69.8,69.8,12/09/20
FARMACIAS GUADALAJARA,TOSTADAS MILPAREAL,A980006773,MILPAREAL,TOSTADAS Y TOTOPOS,37,2020,9,1495500.255,74.55,80.46,80.46,12/09/20
FARMACIAS GUADALAJARA,TOTOPOS ANCESTRALES,A980017009,SANISSIMO,TOSTADAS Y TOTOPOS,37,2020,9,1452300.375,96.16,96.16,96.16,12/09/20
FARMACIAS GUADALAJARA,TOTOPOS MILPA REAL,A980014361,MILPAREAL,TOSTADAS Y TOTOPOS,37,2020,9,1477459.415,49.02,49.02,49.03,12/09/20
SUPERAMA,BIMBO BRAN FRUT FRESA 240GR,A7501000137237,BIMBO,BARRAS,38,2020,9,1303712.885,34.13,34.19,35.25,19/09/20
SUPERAMA,BIMBO BRAN FRUT PINA 240GR,A7501000137763,BIMBO,BARRAS,38,2020,9,1298376.015,33.46,34.64,35.31,19/09/20
SUPERAMA,BIMBO BARRA MULTIGRANO LINAZA 192GR,A7501000352777,BIMBO,BARRAS,38,2020,9,1301450.265,33.01,36.07,36.07,19/09/20
SUPERAMA,BIMBO BARRA MULTIGRANO NUEZ 204GR,A7501030424369,BIMBO,BARRAS,38,2020,9,1320915.065,32.48,36.03,36.03,19/09/20
SUPERAMA,EMPANIZADOR SIN GLUTEN SANISSIMO 200 GRS,A658480002399,SANISSIMO,SECOS,38,2020,9,1291000.165,23.76,23.76,23.86,19/09/20
SUPERAMA,GALLETA DE ARROZ INTEGRAL SANISSIMO 108 GRS,A7501030456117,SANISSIMO,GALLETAS,38,2020,9,1308237.605,53.08,53.88,53.89,19/09/20
SUPERAMA,GALLETAS DE ARROZ CON MAIZ SANISSIMO,A7501030455424,SANISSIMO,GALLETAS,38,2020,9,1305385.615,52.72,53.45,53.46,19/09/20
SUPERAMA,GALLETAS DE ARROZ CON QUINOA SANISSIMO,A7501030455417,SANISSIMO,GALLETAS,38,2020,9,1316209.875,52.59,53.26,53.46,19/09/20
SUPERAMA,GALLETAS CANELITAS MARINELA 240 GRS,A7501030433941,MARINELA,GALLETAS,38,2020,9,1301428.765,25.48,25.5,25.51,19/09/20
SUPERAMA,CANELITAS MARINELA CAJA360GR,A7501030497981,MARINELA,GALLETAS,38,2020,9,1331732.945,26.24,27.02,32.29,19/09/20
SUPERAMA,MARINELA CANELITAS BITES 275GR,A7501030433675,MARINELA,GALLETAS,38,2020,9,1297969.865,26.83,26.86,31.78,19/09/20
SUPERAMA,CANELITAS FLOW 270G MARINELA,A7501030417835,MARINELA,GALLETAS,38,2020,9,1293562.865,21.99,22,22,19/09/20
SUPERAMA,GALLETAS CANELITAS MARINELA TUBO 180 GRS,A7501030490937,MARINELA,GALLETAS,38,2020,9,1305969.415,17.99,18.38,19.6,19/09/20
SUPERAMA,GALLETAS CHOCOLATE BLANCO PRINCIPE MARINELA 315 GRS,A7501030430940,MARINELA,GALLETAS,38,2020,9,1294327.605,25.5,25.5,25.5,19/09/20
SUPERAMA,GALLETA PRINCIPE CHOCO BLANCO MARINELA 378 CJ,A7501030430872,MARINELA,GALLETAS,38,2020,9,1296448.275,29.74,29.79,32.52,19/09/20
SUPERAMA,GALLETAS CHOCOLATE PRINCIPE MARINELA 315 GRS,A7501030431435,MARINELA,GALLETAS,38,2020,9,1309494.005,25.04,25.04,25.04,19/09/20
SUPERAMA,MLA PRINCIPE CHOCOLATE 378 GR 6 PQ,A7501030467410,MARINELA,GALLETAS,38,2020,9,1337176.425,26.65,26.65,32.56,19/09/20
SUPERAMA,GALLETAS CHOCOLATE SUAVICREMAS MARINELA WAFFER 300 GRS,A7501030461289,MARINELA,GALLETAS,38,2020,9,1291216.475,14.9,19.11,32.5,19/09/20
SUPERAMA,GALLETAS CON CHISPAS DE CHOCOLATE TRIKI TRAKES MARINELA 255 GRS,A7501030431213,MARINELA,GALLETAS,38,2020,9,1299776.085,20.48,20.57,25.52,19/09/20
SUPERAMA,TRIKI TRAKES CAJA 306 GR 5 PQ,A7501030467373,MARINELA,GALLETAS,38,2020,9,1313028.765,28.28,28.28,32.05,19/09/20
SUPERAMA,MARINELA TRIKI TRAK BITES 275GR,A7501030433651,MARINELA,GALLETAS,38,2020,9,1292911.565,25.23,25.29,32,19/09/20
SUPERAMA,GALLETAS CON CHISPAS DE CHOCOLATE TRIKI TRAKES MARINELA TUBO 174 GRS,A7501030491057,MARINELA,GALLETAS,38,2020,9,1305893.185,17.98,18.56,19.73,19/09/20
SUPERAMA,SPONCH 270G,A7501030467281,MARINELA,GALLETAS,38,2020,9,1296652.585,28.11,28.91,32.39,19/09/20
SUPERAMA,GALLETAS CON RELLENO DE FRESA BARRITAS MARINELA 268 GRS,A7501030431480,MARINELA,GALLETAS,38,2020,9,1297779.685,21.32,21.32,25.49,19/09/20
SUPERAMA,MARINELA BARRITAS DE FRESA 335GRS,A7501030467489,MARINELA,GALLETAS,38,2020,9,1327658.425,27.05,29.83,32.29,19/09/20
SUPERAMA,GALLETAS CON RELLENO DE PIÑA BARRITAS MARINELA 268 GRS,A7501030431466,MARINELA,GALLETAS,38,2020,9,1296782.115,25.49,25.5,25.5,19/09/20
SUPERAMA,MARINELA BARRITAS DE PINA 335GRS,A7501030467472,MARINELA,GALLETAS,38,2020,9,1313818.635,27,29.74,32.37,19/09/20
SUPERAMA,MARINELA BARRITAS MORAS 335GRS,A7501030470106,MARINELA,GALLETAS,38,2020,9,1300121.975,27.01,29.63,29.63,19/09/20
SUPERAMA,GALLETAS DE ARROZ CON ARANDANO Y CHOCOLA,A7501030456162,SANISSIMO,GALLETAS,38,2020,9,1318438.905,80.12,81.49,81.5,19/09/20
SUPERAMA,GALLETAS DE MANTEQUILLA GABI 454 GRS,A14437001554,GABI,GALLETAS,38,2020,9,1295190.865,59.98,60.01,60.01,19/09/20
SUPERAMA,GALLETAS FRESA SUAVICREMAS MARINELA WAFFER 300 GRS,A7501030461302,MARINELA,GALLETAS,38,2020,9,1295218.825,14.9,18.92,32.5,19/09/20
SUPERAMA,GALLETAS LIMON PRINCIPE MARINELA 315 GRS,A7501030431428,MARINELA,GALLETAS,38,2020,9,1295012.315,25.5,25.5,25.5,19/09/20
SUPERAMA,GALLETA PRINCIPE LIMON MARINELA 378 GR,A7501030471554,MARINELA,GALLETAS,38,2020,9,1294905.115,32.5,32.5,32.61,19/09/20
SUPERAMA,GALLETAS PLATIVOLOS MARINELA 243 GRS,A7501030422709,MARINELA,GALLETAS,38,2020,9,1293409.285,20.1,20.1,24.03,19/09/20
SUPERAMA,GALLETAS POLVORONES MARINELA 296 GRS,A7501030431442,MARINELA,GALLETAS,38,2020,9,1297158.925,21.29,21.29,25.5,19/09/20
SUPERAMA,GALLETAS POLVORONES MARINELA 375 GRS,A7501030467298,MARINELA,GALLETAS,38,2020,9,1308528.815,26.94,28.08,32.15,19/09/20
SUPERAMA,MARINELA POLVORON BITES 275GR,A7501030433668,MARINELA,GALLETAS,38,2020,9,1293983.465,25.21,25.23,31.77,19/09/20
SUPERAMA,GALLETAS POLVORONES MARINELA TUBO 250 GRS,A7501030490920,MARINELA,GALLETAS,38,2020,9,1308159.035,17.98,18.5,19.62,19/09/20
SUPERAMA,GALLETAS PRINCIPE MARINELA TUBO 152 GRS,A7501030491071,MARINELA,GALLETAS,38,2020,9,1306615.855,17.82,17.86,19.97,19/09/20
SUPERAMA,GALLETAS POLVORONES MARINELA TRIPACK 330 GRS,A7501030417811,MARINELA,GALLETAS,38,2020,9,1294291.165,23.99,24,24,19/09/20
SUPERAMA,GALLETA SURTIDO ESPECIAL GABI CJ 770GR            ,A14437001813,GABI,GALLETAS,38,2020,9,1295026.975,74.31,74.31,74.31,19/09/20
SUPERAMA,SURTIDO FINO GABI 375G ,A14437001868,GABI,GALLETAS,38,2020,9,1295194.965,40.87,40.89,43,19/09/20
SUPERAMA,GALLETAS TENTACION CANELITAS MARINELA 292 GRS,A7501030459279,MARINELA,GALLETAS,38,2020,9,1302836.435,31.99,32,32.02,19/09/20
SUPERAMA,GALLETAS TENTACION PRINCIPE MARINELA 315 GRS,A7501030431459,MARINELA,GALLETAS,38,2020,9,1300206.045,25.5,25.5,25.51,19/09/20
SUPERAMA,GALLETAS TENTACION PRINCIPE MARINELA 378 GRS,A7501030462866,MARINELA,GALLETAS,38,2020,9,1305242.745,31.94,32.54,32.54,19/09/20
SUPERAMA,GALLETAS VAINILLA SUAVICREMAS MARINELA WAFFER 300 GRS,A7501030461296,MARINELA,GALLETAS,38,2020,9,1293395.745,14.9,18.61,32.5,19/09/20
SUPERAMA,BIMBO MINI TOSTAO INTEGRAL 100 GR,A7501030454182,BIMBO,SECOS,38,2020,9,1303352.165,21.6,21.6,21.6,19/09/20
SUPERAMA,BIMBO MINI TOSTAOS MANTEQUILLA 120 GR,A7501030454175,BIMBO,SECOS,38,2020,9,1303385.465,23.76,23.76,23.76,19/09/20
SUPERAMA,PAN CONGELADO ORGANICO 22 GRANOS OROWEAT BOLSA 765 GRS,A73410026328,OROWEAT,CONGELADOS,38,2020,9,1295745.825,133.12,135.89,135.89,19/09/20
SUPERAMA,PAN CONGELADO ORGANICO GRANO ENTERO OROWEAT BOLSA 765 GRS,A73410026335,OROWEAT,CONGELADOS,38,2020,9,1294389.965,133.12,135.19,135.19,19/09/20
SUPERAMA,PAN TOSTADO BIMBO ESPAÑOL CON SALVADO 345 GRS,A7501030422815,BIMBO,SECOS,38,2020,9,1291004.165,42.12,42.12,42.12,19/09/20
SUPERAMA,PAN TOSTADO BIMBO ESPAÑOL MULTICEREALES 307 GRS,A7501030422792,BIMBO,SECOS,38,2020,9,1291004.165,42.12,42.12,42.12,19/09/20
SUPERAMA,BIMBO MINI TOSTAO SILUETA 100 GR,A7501030454168,BIMBO,SECOS,38,2020,9,1299592.165,21.6,21.6,21.6,19/09/20
COSTCO,COSTAL CHOCO CHOXS 400G CU GBI,A7501030427261,GABI,GALLETAS,38,2020,9,1290727.815,38.5,38.5,38.5,19/09/20
COSTCO,BIMBO MINI TOSTAOS MANTEQUILLA 120 GR,A7501030454175,BIMBO,SECOS,38,2020,9,1290736.165,23.76,23.76,23.76,19/09/20
COSTCO,KRONK CHOCO CACAHUATE SP 31G CU MLA,A7501030417989,MARINELA,GALLETAS,38,2020,9,1290715.315,5,5,5,19/09/20
COSTCO,PAN CONGELADO ORGANICO GRANO ENTERO OROWEAT BOLSA 765 GRS,A73410026335,OROWEAT,CONGELADOS,38,2020,9,1292165.425,144.65,145.8,145.8,19/09/20
COSTCO,PAN CONGELADO ORGANICO 22 GRANOS OROWEAT BOLSA 765 GRS,A73410026328,OROWEAT,CONGELADOS,38,2020,9,1293493.685,144.08,145.8,145.8,19/09/20
COSTCO,BIMBO MINI TOSTAO SILUETA 100 GR,A7501030454168,BIMBO,SECOS,38,2020,9,1291117.165,21.86,22.48,22.48,19/09/20
COSTCO,PAN TOSTADO BIMBO ESPAÑOL CON SALVADO 345 GRS,A7501030422815,BIMBO,SECOS,38,2020,9,1291862.165,42.12,42.34,42.34,19/09/20
COSTCO,EMPANIZADOR SIN GLUTEN SANISSIMO 200 GRS,A658480002399,SANISSIMO,SECOS,38,2020,9,1291124.105,14.58,20.64,27.27,19/09/20
COSTCO,TOSTADO S/AZUCARES ANADIDOS 345G CU BIM,A7501030422839,BIMBO,SECOS,38,2020,9,1292016.165,42.06,42.14,42.19,19/09/20
COSTCO,PAN TOSTADO BIMBO ESPAÑOL MULTICEREALES 307 GRS,A7501030422792,BIMBO,SECOS,38,2020,9,1292107.865,41.32,42.16,42.16,19/09/20
COSTCO,TOSTADO TRADICIONAL 345G CU BIM,A7501030422778,BIMBO,SECOS,38,2020,9,1292296.015,41.24,41.24,41.24,19/09/20
COSTCO,GALLETA DE ARROZ INTEGRAL SANISSIMO 108 GRS,A7501030456117,SANISSIMO,GALLETAS,38,2020,9,1295362.565,51.47,51.92,51.92,19/09/20
COSTCO,TOSTADO PANECILLOS 225G CU BIM,A7501030422761,BIMBO,SECOS,38,2020,9,1295687.165,39.96,39.98,40.73,19/09/20
COSTCO,GALLETA CEREAL C/CHOC SPIGA 280G CU BIM,A7501030422105,BIMBO,GALLETAS,38,2020,9,1293840.605,25,25.02,25.02,19/09/20
COSTCO,SALSA CHILE ARBOL SP 240G CU DH,A7501030421498,0,SALSAS,38,2020,9,1294892.165,15.07,15.12,15.12,19/09/20
COSTCO,GALLETA SURTIDO ESPECIAL GABI CJ 770GR            ,A14437001813,GABI,GALLETAS,38,2020,9,1321366.075,73.62,73.63,74.66,19/09/20
COSTCO,GALLETAS DE ARROZ CON MAIZ SANISSIMO,A7501030455424,SANISSIMO,GALLETAS,38,2020,9,1312388.165,51.84,51.84,51.84,19/09/20
COSTCO,GALLETAS DE ARROZ CON ARANDANO Y CHOCOLA,A7501030456162,SANISSIMO,GALLETAS,38,2020,9,1323971.535,78.99,78.99,79.17,19/09/20
COSTCO,SALSA VERDE ASADA SP 240G CU DH,A7501030418924,0,SALSAS,38,2020,9,1297474.875,15.07,15.12,15.12,19/09/20
COSTCO,GALLETAS DE MANTEQUILLA GABI 454 GRS,A14437001554,GABI,GALLETAS,38,2020,9,1319230.885,59.85,59.9,60.49,19/09/20
COSTCO,SALSA MORA SP 240G CU DH,A7501030421412,0,SALSAS,38,2020,9,1297969.665,15.06,15.12,15.12,19/09/20
COSTCO,GALLETAS DE ARROZ CON QUINOA SANISSIMO,A7501030455417,SANISSIMO,GALLETAS,38,2020,9,1316370.425,51.84,51.84,53.43,19/09/20
COSTCO,GABI GALLETA COSTAL TARTAS 400GR,A7501030457428,GABI,GALLETAS,38,2020,9,1318879.865,52.49,52.52,52.52,19/09/20
COSTCO,GALLETAS CON MANTEQUILLA SURTIDO DANES GABI 300 GRS,A7501030471288,GABI,GALLETAS,38,2020,9,1311833.695,30.9,33.72,49.9,19/09/20
COSTCO,PRINCIPE CACAHUATE CA 378G CJ CU MLA,A7501030418351,MARINELA,GALLETAS,38,2020,9,1310933.145,28.99,28.99,29.04,19/09/20
COSTCO,TEDDY CHISPAS 100G CJ CU GBI,A7501030421689,GABI,GALLETAS,38,2020,9,1292546.945,2.59,3.57,10.35,19/09/20
COSTCO,GALLETAS AVENA C/FRUTA SPIGA 300G CU BIM,A7501030421382,BIMBO,GALLETAS,38,2020,9,1308933.865,25,25.02,25.03,19/09/20
COSTCO,GALLETAS AVENA SPIGA 280G CU BIM,A7501030421405,BIMBO,GALLETAS,38,2020,9,1309782.215,24.99,25.02,25.04,19/09/20
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,38,2020,9,1307898.675,19.87,20.23,20.23,19/09/20
COSTCO,CAJA NANO BESOS NUEZ 340G GBI,A7501030476979,GABI,GALLETAS,38,2020,9,1329885.055,40.2,40.23,40.23,19/09/20
COSTCO,BOMBONERA OREJITA 450GR,A7501030423379,GABI,GALLETAS,38,2020,9,1337361.415,45.9,46.11,46.11,19/09/20
COSTCO,SURTIDO FINO GABI 375G ,A14437001868,GABI,GALLETAS,38,2020,9,1343586.495,42.5,42.5,42.5,19/09/20
COSTCO,"CHOCO CHOXS 100G CJ CU GBI		",A7501030421696,GABI,GALLETAS,38,2020,9,1295329.085,3.58,6.04,13.02,19/09/20
COSTCO,GALLETAS PLATIVOLOS MARINELA 243 GRS,A7501030422709,MARINELA,GALLETAS,38,2020,9,1334108.365,21.97,21.97,22.02,19/09/20
COSTCO,CANELITAS FLOW 270G MARINELA,A7501030417835,MARINELA,GALLETAS,38,2020,9,1322880.965,14.18,18.97,20.54,19/09/20
COSTCO,OREJITAS SEL VAR 78G CJ CU GBI,A7501030464754,GABI,GALLETAS,38,2020,9,1311482.435,7.66,7.68,21.76,19/09/20
COSTCO,GALLETAS POLVORONES MARINELA TRIPACK 330 GRS,A7501030417811,MARINELA,GALLETAS,38,2020,9,1340987.565,16.13,17.62,22.61,19/09/20
COSTCO,MIX TARTAS 110GR,A7501030431961,GABI,GALLETAS,38,2020,9,1329598.955,9.93,9.98,17.8,19/09/20
COSTCO,BESOS DE NUEZ 100G,A7501030464723,GABI,GALLETAS,38,2020,9,1335387.775,9.93,9.93,19.62,19/09/20
COSTCO,DELICIOSAS VAINILLA 276G CU LAR,A7501030463733,LARA,GALLETAS,38,2020,9,1572565.035,16.99,17.01,17.01,19/09/20
FARMACIAS GUADALAJARA,1.2KG COSTALITO,A241854,GABI,GALLETAS ,38,2020,9,2312323.015,54.44,55.04,55.04,19/09/20
FARMACIAS GUADALAJARA,1008 GR TARTAS,A980004477,GABI,GALLETAS ,38,2020,9,2145139.465,80.71,81,81.01,19/09/20
FARMACIAS GUADALAJARA,13/74GRS POLVORONES,A980006095,MARINELA,GALLETAS ,38,2020,9,1893273.015,61.21,62.86,62.86,19/09/20
FARMACIAS GUADALAJARA,14/45GRS SPONCH,A980006096,MARINELA,GALLETAS ,38,2020,9,1974786.465,55.09,56,56,19/09/20
FARMACIAS GUADALAJARA,14/60GR CANELITAS,A980006094,MARINELA,GALLETAS ,38,2020,9,2490936.985,44.85,45.82,45.82,19/09/20
FARMACIAS GUADALAJARA,19/51GRS TRIKITRAKES,A980006097,MARINELA,GALLETAS ,38,2020,9,1799710.215,80.09,81.01,81.01,19/09/20
FARMACIAS GUADALAJARA,22/43G GALLETA GANSI,A980013146,MARINELA,GALLETAS ,38,2020,9,1646799.825,74.93,75.97,75.97,19/09/20
FARMACIAS GUADALAJARA,24/40G BRAN FRUT,A123219,BIMBO,BARRAS ,38,2020,9,1697089.595,90.97,92.56,92.56,19/09/20
FARMACIAS GUADALAJARA,4/375G SURTIDO FINO,A719271,GABI,GALLETAS ,38,2020,9,1739979.875,108.58,109.02,109.02,19/09/20
FARMACIAS GUADALAJARA,BANDERILLA 400GR,A980019044,GABI,GALLETAS ,38,2020,9,1349338.985,58.11,79,79.01,19/09/20
FARMACIAS GUADALAJARA,BARRITAS FRESA,A980006092,MARINELA,GALLETAS ,38,2020,9,2390070.495,105.27,108.66,108.66,19/09/20
FARMACIAS GUADALAJARA,BARRITAS PINA,A980006093,MARINELA,GALLETAS ,38,2020,9,1870775.285,106.18,108.99,108.99,19/09/20
FARMACIAS GUADALAJARA,GALLETA PINGUINOS,A980016861,MARINELA,GALLETAS ,38,2020,9,1527197.745,78.06,79.01,79.02,19/09/20
FARMACIAS GUADALAJARA,MIX BITES,A980006098,MARINELA,GALLETAS ,38,2020,9,1313416.355,60.3,129.03,129.03,19/09/20
FARMACIAS GUADALAJARA,MIX BITES,A980006098,MARINELA,GALLETAS ,38,2020,9,1705096.235,128.2,129.03,129.03,19/09/20
FARMACIAS GUADALAJARA,MIX MARINELA,A980006262,MARINELA,GALLETAS ,38,2020,9,2234857.765,73.34,75,75,19/09/20
FARMACIAS GUADALAJARA,MIX PRINCIPE  ,A980017994,MARINELA,GALLETAS ,38,2020,9,2168008.145,107.37,111.03,111.03,19/09/20
FARMACIAS GUADALAJARA,OREJITAS GABI,A980018965,GABI,GALLETAS ,38,2020,9,1552961.665,98.97,98.97,99.01,19/09/20
FARMACIAS GUADALAJARA,SALMAS GALLETAS,A671523,SANISSIMO,TOSTADAS Y TOTOPOS,38,2020,9,2988469.175,61.52,67.69,69.14,19/09/20
FARMACIAS GUADALAJARA,TOSTADAS HORNEADAS,A89498,SANISSIMO,TOSTADAS Y TOTOPOS,38,2020,9,2025676.955,61.68,69.8,69.8,19/09/20
FARMACIAS GUADALAJARA,TOSTADAS MILPAREAL,A980006773,MILPAREAL,TOSTADAS Y TOTOPOS,38,2020,9,1735265.825,74.53,80.46,80.46,19/09/20
FARMACIAS GUADALAJARA,TOTOPOS ANCESTRALES,A980017009,SANISSIMO,TOSTADAS Y TOTOPOS,38,2020,9,1473939.665,96.12,96.16,96.16,19/09/20
FARMACIAS GUADALAJARA,TOTOPOS MILPA REAL,A980014361,MILPAREAL,TOSTADAS Y TOTOPOS,38,2020,9,1534140.105,48.93,49.02,49.03,19/09/20
SUPERAMA,BIMBO BRAN FRUT FRESA 240GR,A7501000137237,BIMBO,BARRAS,39,2020,9,1302385.655,33.95,34.19,35.25,26/09/20
SUPERAMA,BIMBO BRAN FRUT PINA 240GR,A7501000137763,BIMBO,BARRAS,39,2020,9,1297683.885,34.64,34.64,35.31,26/09/20
SUPERAMA,BIMBO BARRA MULTIGRANO LINAZA 192GR,A7501000352777,BIMBO,BARRAS,39,2020,9,1302958.035,34.5,36.07,36.07,26/09/20
SUPERAMA,BIMBO BARRA MULTIGRANO NUEZ 204GR,A7501030424369,BIMBO,BARRAS,39,2020,9,1325397.135,34.39,36.03,36.03,26/09/20
SUPERAMA,EMPANIZADOR SIN GLUTEN SANISSIMO 200 GRS,A658480002399,SANISSIMO,SECOS,39,2020,9,1290868.165,23.76,23.76,23.86,26/09/20
SUPERAMA,GALLETA DE ARROZ INTEGRAL SANISSIMO 108 GRS,A7501030456117,SANISSIMO,GALLETAS,39,2020,9,1309493.205,51.8,53.88,53.89,26/09/20
SUPERAMA,GALLETAS DE ARROZ CON MAIZ SANISSIMO,A7501030455424,SANISSIMO,GALLETAS,39,2020,9,1305806.525,51.82,53.45,53.46,26/09/20
SUPERAMA,GALLETAS DE ARROZ CON QUINOA SANISSIMO,A7501030455417,SANISSIMO,GALLETAS,39,2020,9,1320239.835,51.8,53.26,53.46,26/09/20
SUPERAMA,GALLETAS CANELITAS MARINELA 240 GRS,A7501030433941,MARINELA,GALLETAS,39,2020,9,1302873.385,25.5,25.5,25.51,26/09/20
SUPERAMA,CANELITAS MARINELA CAJA360GR,A7501030497981,MARINELA,GALLETAS,39,2020,9,1332300.395,26.59,27.02,32.29,26/09/20
SUPERAMA,MARINELA CANELITAS BITES 275GR,A7501030433675,MARINELA,GALLETAS,39,2020,9,1296976.635,26.83,26.86,31.78,26/09/20
SUPERAMA,CANELITAS FLOW 270G MARINELA,A7501030417835,MARINELA,GALLETAS,39,2020,9,1293910.625,22,22,22,26/09/20
SUPERAMA,GALLETAS CANELITAS MARINELA TUBO 180 GRS,A7501030490937,MARINELA,GALLETAS,39,2020,9,1306045.075,18.38,18.38,19.6,26/09/20
SUPERAMA,GALLETAS CHOCOLATE BLANCO PRINCIPE MARINELA 315 GRS,A7501030430940,MARINELA,GALLETAS,39,2020,9,1294847.555,25.5,25.5,25.5,26/09/20
SUPERAMA,GALLETA PRINCIPE CHOCO BLANCO MARINELA 378 CJ,A7501030430872,MARINELA,GALLETAS,39,2020,9,1296098.185,29.79,29.79,32.52,26/09/20
SUPERAMA,GALLETAS CHOCOLATE PRINCIPE MARINELA 315 GRS,A7501030431435,MARINELA,GALLETAS,39,2020,9,1308894.205,24.98,25.04,25.04,26/09/20
SUPERAMA,MLA PRINCIPE CHOCOLATE 378 GR 6 PQ,A7501030467410,MARINELA,GALLETAS,39,2020,9,1333994.155,26.47,26.65,32.56,26/09/20
SUPERAMA,GALLETAS CHOCOLATE SUAVICREMAS MARINELA WAFFER 300 GRS,A7501030461289,MARINELA,GALLETAS,39,2020,9,1290912.925,14.9,19.11,32.5,26/09/20
SUPERAMA,GALLETAS CON CHISPAS DE CHOCOLATE TRIKI TRAKES MARINELA 255 GRS,A7501030431213,MARINELA,GALLETAS,39,2020,9,1298804.615,20.47,20.57,25.52,26/09/20
SUPERAMA,TRIKI TRAKES CAJA 306 GR 5 PQ,A7501030467373,MARINELA,GALLETAS,39,2020,9,1312110.125,28.07,28.28,32.05,26/09/20
SUPERAMA,MARINELA TRIKI TRAK BITES 275GR,A7501030433651,MARINELA,GALLETAS,39,2020,9,1294619.915,24.38,25.29,32,26/09/20
SUPERAMA,GALLETAS CON CHISPAS DE CHOCOLATE TRIKI TRAKES MARINELA TUBO 174 GRS,A7501030491057,MARINELA,GALLETAS,39,2020,9,1305691.525,18.56,18.56,19.73,26/09/20
SUPERAMA,SPONCH 270G,A7501030467281,MARINELA,GALLETAS,39,2020,9,1296452.575,28.67,28.91,32.39,26/09/20
SUPERAMA,GALLETAS CON RELLENO DE FRESA BARRITAS MARINELA 268 GRS,A7501030431480,MARINELA,GALLETAS,39,2020,9,1298313.825,21.16,21.32,25.49,26/09/20
SUPERAMA,MARINELA BARRITAS DE FRESA 335GRS,A7501030467489,MARINELA,GALLETAS,39,2020,9,1326862.675,28.89,29.83,32.29,26/09/20
SUPERAMA,GALLETAS CON RELLENO DE PIÑA BARRITAS MARINELA 268 GRS,A7501030431466,MARINELA,GALLETAS,39,2020,9,1297562.755,25.5,25.5,25.5,26/09/20
SUPERAMA,MARINELA BARRITAS DE PINA 335GRS,A7501030467472,MARINELA,GALLETAS,39,2020,9,1314667.205,28.93,29.74,32.37,26/09/20
SUPERAMA,MARINELA BARRITAS MORAS 335GRS,A7501030470106,MARINELA,GALLETAS,39,2020,9,1299672.305,28.69,29.63,29.63,26/09/20
SUPERAMA,GALLETAS DE ARROZ CON ARANDANO Y CHOCOLA,A7501030456162,SANISSIMO,GALLETAS,39,2020,9,1319723.455,78.98,81.49,81.5,26/09/20
SUPERAMA,GALLETAS DE MANTEQUILLA GABI 454 GRS,A14437001554,GABI,GALLETAS,39,2020,9,1295470.175,60,60.01,60.01,26/09/20
SUPERAMA,GALLETAS FRESA SUAVICREMAS MARINELA WAFFER 300 GRS,A7501030461302,MARINELA,GALLETAS,39,2020,9,1292554.795,14.9,18.92,32.5,26/09/20
SUPERAMA,GALLETAS LIMON PRINCIPE MARINELA 315 GRS,A7501030431428,MARINELA,GALLETAS,39,2020,9,1295296.115,25.5,25.5,25.5,26/09/20
SUPERAMA,GALLETA PRINCIPE LIMON MARINELA 378 GR,A7501030471554,MARINELA,GALLETAS,39,2020,9,1294995.265,32.5,32.5,32.61,26/09/20
SUPERAMA,GALLETAS PLATIVOLOS MARINELA 243 GRS,A7501030422709,MARINELA,GALLETAS,39,2020,9,1293584.495,20.02,20.1,24.03,26/09/20
SUPERAMA,GALLETAS POLVORONES MARINELA 296 GRS,A7501030431442,MARINELA,GALLETAS,39,2020,9,1297828.195,21.23,21.29,25.5,26/09/20
SUPERAMA,GALLETAS POLVORONES MARINELA 375 GRS,A7501030467298,MARINELA,GALLETAS,39,2020,9,1307541.995,27.66,28.08,32.15,26/09/20
SUPERAMA,MARINELA POLVORON BITES 275GR,A7501030433668,MARINELA,GALLETAS,39,2020,9,1293888.655,24.14,25.23,31.77,26/09/20
SUPERAMA,GALLETAS POLVORONES MARINELA TUBO 250 GRS,A7501030490920,MARINELA,GALLETAS,39,2020,9,1308578.985,18.43,18.5,19.62,26/09/20
SUPERAMA,GALLETAS PRINCIPE MARINELA TUBO 152 GRS,A7501030491071,MARINELA,GALLETAS,39,2020,9,1305324.435,17.86,17.86,19.97,26/09/20
